72 16 1 4 11 6 8 1
14 5 16 12 4 17 3 21
106 23 34 13 1 3 8 7
15 1 17 2 9 3 16 12
32 9 10 0 10 17 10 2
57 6 35 4 8 1 5 8
3 2 48 15 4 8 9 3
34 7 13 4 5 16 4 13
6 3 43 0 1 6 11 10
36 6 36 9 10 17 25 2
59 9 3 9 2 20 33 9
4 9 20 2 7 8 1 0
12 3 74 8 3 6 8 15
1 18 21 7 8 1 11 3
31 6 80 24 1 2 1 4
41 20 64 9 5 23 22 8
18 5 28 3 5 8 14 4
33 2 14 15 5 2 0 16
19 14 31 2 2 1 13 14
45 22 4 25 12 2 14 1
21 4 18 3 2 1 7 6
51 12 4 1 0 13 11 1
16 8 20 10 8 8 6 2
21 5 18 2 1 11 13 13
8 14 44 14 1 7 0 11
19 3 40 4 2 5 4 1
25 7 50 16 1 12 1 4
50 14 14 11 5 9 24 3
48 15 3 7 1 3 3 7
37 9 33 10 5 15 12 6
35 2 11 7 4 1 6 8
40 18 36 5 1 14 41 15
59 13 14 11 1 8 3 17
36 1 44 10 3 20 40 14
8 7 1 6 5 2 11 23
15 9 19 3 5 13 1 3
10 3 27 19 0 6 10 1
10 12 17 11 3 0 14 14
20 1 27 14 5 0 3 0
42 2 33 11 5 10 27 2
22 4 20 5 2 22 33 11
9 4 5 0 6 6 8 2
2 4 16 13 5 6 7 11
2 4 42 8 2 9 3 15
16 14 20 2 1 2 19 4
2 5 17 6 3 1 1 6
19 4 7 11 12 32 76 1
1 1 3 4 1 6 4 0
39 4 14 5 4 16 10 7
10 0 29 11 4 0 2 2
42 15 2 3 0 0 7 5
1 5 34 19 2 12 0 12
18 4 17 5 3 9 4 6
9 12 47 13 4 9 41 3
12 3 43 3 1 0 3 5
0 0 11 3 3 2 2 3
58 18 12 10 6 17 9 8
35 3 12 7 1 2 4 3
20 6 33 3 10 9 29 0
64 2 27 6 10 11 3 24
14 5 39 0 12 12 5 3
96 8 58 11 2 4 15 12
41 7 41 6 14 23 22 3
20 6 19 10 3 14 5 6
3 0 38 3 2 2 13 1
28 24 17 7 7 5 8 2
16 1 10 5 0 2 14 5
9 2 8 6 0 11 6 2
4 11 3 8 4 8 3 1
5 5 67 3 1 7 7 11
16 1 1 3 2 18 11 9
35 11 36 2 3 11 30 10
10 18 31 11 3 10 1 2
8 4 6 1 3 2 2 1
35 6 31 11 9 8 5 1
17 6 44 1 6 2 12 9
21 12 21 0 1 5 8 5
47 26 4 6 1 1 10 10
28 2 26 11 3 6 4 4
14 10 15 3 1 1 4 5
56 20 4 0 2 4 1 13
12 2 28 3 1 1 6 5
36 3 14 3 4 7 13 16
53 18 48 3 0 4 15 21
8 17 19 11 7 18 41 5
6 0 15 20 1 6 11 5
17 7 41 11 1 5 16 14
60 15 7 7 2 7 17 3
91 3 0 14 9 9 1 23
13 5 6 18 4 9 3 3
10 18 13 2 3 2 7 30
68 3 44 7 2 18 10 16
15 10 31 6 4 0 13 3
1 0 2 7 0 4 2 7
17 6 24 3 2 11 7 1
35 7 31 3 5 5 1 2
14 3 14 1 1 2 6 9
49 4 19 12 2 11 1 5
29 8 19 5 4 1 2 2
12 15 23 2 1 2 2 6
24 1 11 4 8 12 8 8
0 30 63 11 3 12 14 5
46 10 1 5 2 15 8 10
33 8 5 5 7 19 11 8
23 2 13 2 7 8 11 3
15 34 1 26 17 20 40 11
28 6 29 9 0 1 25 4
20 17 0 5 4 7 4 1
15 9 13 6 0 3 0 10
38 16 16 4 3 6 16 4
40 10 21 2 6 21 17 9
4 2 39 11 2 12 1 0
3 2 13 5 7 4 3 24
2 8 14 3 3 1 6 15
18 40 36 7 5 1 8 15
17 8 26 4 6 17 5 6
21 13 18 10 2 6 11 1
28 30 3 12 4 3 31 7
9 0 8 2 1 2 4 0
35 1 34 11 4 3 12 11
9 12 8 1 5 12 9 9
13 10 1 4 0 13 21 8
17 14 84 7 1 12 11 7
49 7 6 9 3 9 14 25
1 12 17 16 10 2 9 3
39 19 19 3 7 13 12 9
5 0 42 7 3 12 11 19
36 6 28 14 2 6 14 3
17 1 11 6 3 4 12 3
19 5 10 8 8 13 9 3
19 2 17 6 7 5 7 19
52 8 58 12 11 7 22 5
0 14 11 6 5 11 19 24
30 7 28 2 0 15 16 29
16 2 49 12 0 1 5 4
13 5 13 1 5 14 11 11
10 5 41 5 2 14 19 14
30 6 0 4 5 5 3 1
6 10 59 1 1 10 3 4
31 15 27 0 4 3 6 5
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
