7 5 28 9 2 0 14 10
1 3 9 2 3 4 16 17
1 13 4 4 4 5 13 21
3 7 3 6 1 1 52 14
16 9 104 2 2 2 21 6
13 11 7 7 1 1 57 9
4 6 41 11 0 7 45 13
6 2 17 7 1 1 14 1
1 9 30 3 3 1 49 12
27 2 16 2 2 1 17 11
7 0 19 8 1 3 16 5
11 6 1 5 3 4 66 13
2 2 12 3 1 2 10 25
2 5 11 1 3 2 17 16
12 1 33 4 1 5 12 2
8 8 51 21 2 0 7 11
5 2 28 1 2 4 47 20
5 8 19 2 1 0 3 4
3 1 5 1 3 1 63 40
5 2 15 0 2 2 24 21
2 9 23 1 3 1 6 5
1 2 2 1 1 5 36 12
6 1 9 14 0 4 21 1
1 4 28 8 0 2 10 5
6 4 23 5 2 3 1 12
16 11 7 5 3 2 8 0
12 7 15 15 0 5 38 5
3 2 9 7 3 1 24 12
3 4 7 2 1 1 47 5
4 4 19 2 2 2 15 3
23 6 1 6 0 0 30 8
13 5 25 13 1 1 16 19
3 10 16 1 0 2 13 17
6 10 51 5 4 1 42 9
1 4 6 1 2 3 3 4
4 6 2 2 2 1 9 2
4 1 3 1 1 2 10 1
4 8 13 2 1 4 24 5
3 8 17 4 2 1 1 8
4 1 5 1 3 0 41 3
3 7 36 13 1 1 73 68
5 4 29 4 2 0 1 6
3 2 9 3 0 3 20 8
0 4 22 6 0 4 14 18
4 3 64 16 1 0 4 7
5 4 20 0 4 1 21 0
2 0 2 1 1 1 3 8
8 1 23 6 2 1 10 1
0 8 1 2 1 1 37 2
8 3 16 3 2 2 4 6
1 11 51 26 1 1 1 0
6 2 20 1 3 5 8 1
6 6 14 4 0 2 12 15
6 3 98 9 1 2 44 13
6 7 11 9 4 0 6 2
1 7 3 4 4 1 6 6
16 8 15 6 3 5 29 10
1 4 27 2 1 1 69 6
5 4 5 6 0 5 13 2
6 2 29 6 0 6 30 14
8 6 42 1 3 2 4 8
13 5 6 5 2 1 6 20
3 9 42 2 0 1 13 11
4 0 17 5 0 1 34 1
15 2 28 7 0 1 12 9
1 1 49 11 3 4 5 6
6 5 9 0 1 2 35 8
2 6 3 4 1 1 14 9
3 6 3 0 2 0 4 5
9 2 8 7 0 1 1 1
2 2 9 2 2 1 15 3
12 1 16 2 2 2 22 6
21 0 7 3 1 2 25 4
11 3 5 6 0 2 8 2
7 4 25 2 0 2 14 3
9 8 104 15 0 1 16 2
5 3 3 2 1 1 4 0
1 5 4 0 3 2 26 11
1 14 48 6 3 3 11 11
1 3 57 12 1 2 9 3
4 1 1 0 2 0 2 3
2 2 2 3 2 3 95 12
2 0 9 3 3 3 12 3
6 4 4 8 0 2 12 1
1 5 36 11 1 3 7 4
19 6 20 10 2 1 11 7
3 5 35 2 1 0 31 3
10 8 21 8 3 3 1 18
4 4 5 23 2 0 0 11
3 1 8 1 1 3 32 21
1 1 23 4 2 0 35 7
1 1 1 4 5 3 6 7
3 4 47 16 1 3 1 3
7 9 88 7 1 1 8 9
2 0 4 2 3 0 7 0
3 13 72 21 2 2 5 10
8 7 1 4 2 2 16 5
15 2 7 0 2 1 17 24
3 6 55 10 2 0 2 5
0 2 41 12 2 2 1 2
3 0 10 17 3 0 3 17
15 9 20 1 0 2 25 16
1 5 26 5 3 2 25 4
8 3 10 5 0 1 27 22
1 2 15 4 0 1 3 7
5 3 8 5 1 3 20 4
4 0 6 6 2 0 10 1
2 9 38 4 2 3 7 3
4 9 33 15 1 2 3 12
8 10 13 8 2 0 7 1
11 17 26 9 3 2 9 9
9 1 41 13 2 1 44 7
4 2 50 0 1 3 38 8
2 5 50 3 2 4 18 16
3 1 41 4 1 1 1 1
7 2 14 1 3 2 0 3
1 6 22 9 1 0 15 13
1 1 7 1 1 4 40 3
1 3 6 11 0 1 14 11
8 1 12 1 2 1 54 8
8 1 10 4 2 1 5 3
5 10 24 1 3 2 21 11
3 3 28 2 0 3 11 4
1 2 24 2 0 0 1 0
9 1 48 11 0 2 11 12
2 3 16 4 1 1 11 6
3 5 5 2 0 0 7 1
8 7 21 6 3 3 1 1
0 8 6 2 4 2 4 2
4 0 5 14 0 2 6 6
1 7 2 11 3 0 10 2
2 1 1 8 3 1 38 6
