0 0 32 6 2 2 19 14
1 0 17 3 4 0 10 11
4 0 8 1 0 1 2 5
6 3 11 0 4 5 3 9
0 1 7 7 1 0 9 12
3 2 3 3 1 1 4 5
1 2 14 12 1 4 21 11
1 5 48 16 3 2 12 1
1 0 10 3 3 3 6 30
0 1 0 4 0 4 5 0
2 1 1 2 1 1 0 2
1 1 14 5 3 0 9 1
0 0 6 11 3 2 6 7
1 1 25 4 3 6 13 8
3 0 7 2 0 0 5 9
0 0 6 10 1 1 2 2
1 3 31 8 2 2 2 2
3 2 1 2 0 0 3 1
1 1 33 4 3 4 1 9
1 1 5 2 1 1 9 3
3 5 37 4 2 2 6 12
0 1 33 4 1 0 12 10
2 1 11 1 1 1 11 13
1 1 4 3 0 3 7 3
2 3 11 0 4 3 7 3
1 4 51 6 3 1 3 2
1 3 17 1 2 2 9 1
2 3 20 2 2 3 6 9
2 1 18 6 0 4 6 1
4 4 32 17 3 2 0 9
2 1 17 9 0 3 11 13
2 2 9 4 2 1 15 5
1 0 28 2 1 2 7 2
4 4 3 2 3 6 1 0
1 0 3 1 3 5 9 24
1 0 3 1 1 1 5 1
0 4 22 1 0 0 2 4
2 1 13 3 1 3 13 7
2 3 20 3 1 3 9 0
2 0 5 3 1 2 18 1
2 3 59 1 2 0 5 9
2 2 12 6 2 1 10 12
1 1 2 7 3 4 1 3
0 3 15 0 1 1 27 11
0 3 13 2 2 1 3 2
2 2 0 0 1 0 14 6
3 1 1 1 4 4 1 1
1 3 6 1 1 2 15 9
1 5 20 4 0 1 8 3
3 2 14 11 1 2 7 5
0 3 22 10 2 0 28 5
1 1 24 0 0 2 14 17
1 2 9 6 1 4 14 10
0 1 14 1 2 1 14 4
6 4 1 4 5 7 22 13
3 3 49 0 1 1 10 6
3 3 6 2 2 3 6 7
1 2 36 4 2 1 22 17
0 1 76 4 2 3 1 6
0 0 15 5 1 3 1 3
1 8 92 2 1 4 8 17
2 8 17 11 1 3 8 10
1 1 0 0 1 1 1 6
4 5 15 2 1 5 8 18
1 0 11 3 3 5 9 25
1 3 0 5 0 3 1 6
0 1 15 1 1 1 18 17
0 2 1 11 0 2 15 1
1 5 14 2 0 0 8 12
2 0 9 2 4 1 3 3
3 5 34 4 0 2 15 13
3 6 18 0 1 2 11 0
1 0 0 2 2 3 5 9
3 3 29 9 3 0 20 4
2 0 0 5 3 3 2 9
1 0 12 2 0 2 7 4
1 3 39 4 2 1 0 9
2 2 30 2 1 3 7 5
0 6 104 1 1 4 8 1
1 4 1 8 2 3 3 6
2 2 11 3 4 4 22 3
0 3 11 2 2 3 13 6
1 1 11 1 4 5 10 0
4 6 24 2 2 4 2 4
2 2 8 11 1 1 4 1
0 1 12 0 1 4 13 5
4 7 4 3 1 3 6 0
1 3 29 8 2 0 33 6
4 2 1 0 2 1 10 2
4 3 6 5 0 1 4 2
2 3 3 2 1 5 23 12
0 0 3 6 0 3 0 3
3 0 24 3 3 0 26 9
5 2 1 12 3 2 3 7
1 0 14 13 1 1 7 1
12 2 27 8 1 0 5 2
0 2 49 4 1 2 4 3
3 5 38 4 1 0 9 5
2 1 12 15 1 4 5 8
0 4 49 0 3 2 2 3
1 2 26 9 4 4 19 36
5 0 4 1 2 4 14 2
3 0 3 2 2 1 1 7
2 3 11 5 1 0 18 4
1 0 25 9 2 3 26 2
2 2 38 6 2 3 10 16
2 1 73 13 1 0 5 4
4 4 4 7 6 3 17 27
1 0 21 1 1 2 19 18
2 2 6 8 1 1 6 2
0 3 4 5 3 2 9 8
3 1 22 3 4 4 7 3
0 1 15 15 2 4 16 19
2 1 10 0 0 0 3 0
1 2 11 0 1 0 3 1
3 4 20 7 0 1 3 13
2 2 49 1 4 2 13 18
1 1 4 0 2 5 7 20
2 3 12 10 0 0 12 0
3 3 26 7 1 6 3 2
3 0 11 6 3 6 4 5
2 10 28 2 4 2 10 3
3 7 1 0 1 3 8 10
5 2 37 10 2 4 2 4
1 1 2 4 2 2 25 6
1 2 4 0 1 2 11 0
4 3 7 2 1 2 10 11
1 1 0 6 3 5 2 20
3 5 44 3 0 1 5 2
2 3 27 4 1 0 1 13
0 1 9 1 0 1 17 4
1 8 8 4 2 3 17 7
2 3 35 5 0 1 17 2
2 2 1 8 1 0 40 8
4 2 9 12 2 3 15 0
1 6 5 6 1 1 5 0
1 1 11 2 1 4 33 2
1 3 9 9 4 1 5 7
4 3 5 9 1 1 6 8
3 7 9 4 2 1 14 0
3 5 57 5 5 3 40 1
5 7 43 9 1 1 6 3
1 2 1 2 3 5 8 6
0 3 0 5 0 0 0 6
0 2 24 1 1 1 23 16
1 3 6 2 4 5 6 26
4 7 0 3 3 1 8 8
1 3 14 10 1 0 3 2
2 3 10 6 3 6 39 11
0 3 6 6 0 2 5 17
0 4 1 5 2 4 7 4
2 1 16 0 1 3 10 2
2 3 1 3 1 3 1 14
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
