"TIME","CH1","CH2","CH3"
-5.844e-01,-0.02,-0.03,-0.01
-5.842e-01,-0.03,-0.01,-0.02
-5.840e-01,0.01,-0.03,-0.01
-5.838e-01,1.42109e-16,-0.02,-0.03
-5.836e-01,-0.02,-0.01,-0.04
-5.834e-01,-0.01,-0.02,-0.02
-5.832e-01,0.01,-0.02,-0.02
-5.830e-01,-0.01,0.01,-0.02
-5.828e-01,1.42109e-16,-0.02,-0.02
-5.826e-01,0.01,-0.01,-0.03
-5.824e-01,-0.02,0,-0.01
-5.822e-01,-0.02,-0.03,-0.02
-5.820e-01,1.42109e-16,-0.02,-0.03
-5.818e-01,1.42109e-16,-0.01,-0.01
-5.816e-01,-0.01,-0.02,-0.02
-5.814e-01,-0.01,0,-0.02
-5.812e-01,1.42109e-16,-0.01,-0.01
-5.810e-01,-0.02,0,-0.02
-5.808e-01,-0.01,-0.02,-0.02
-5.806e-01,-0.01,-0.01,-0.01
-5.804e-01,0.01,-0.01,-0.03
-5.802e-01,-0.01,0.01,-0.01
-5.800e-01,-0.02,0,-0.01
-5.798e-01,-0.01,0.01,0
-5.796e-01,-0.01,-0.01,-0.01
-5.794e-01,1.42109e-16,0.02,-0.01
-5.792e-01,-0.01,0,-0.01
-5.790e-01,-0.01,-0.01,-0.01
-5.788e-01,0.01,0.01,-0.01
-5.786e-01,1.42109e-16,0,0
-5.784e-01,0.02,0.01,0
-5.782e-01,1.42109e-16,0,-0.02
-5.780e-01,-0.01,-0.01,0
-5.778e-01,0.01,-0.01,0.01
-5.776e-01,1.42109e-16,0,0.01
-5.774e-01,-0.02,0.01,0
-5.772e-01,-0.01,-0.03,-0.02
-5.770e-01,1.42109e-16,0.02,0.01
-5.768e-01,-0.02,0.01,0.01
-5.766e-01,1.42109e-16,0.02,0.01
-5.764e-01,-0.02,0.02,0.01
-5.762e-01,-0.02,0,0.03
-5.760e-01,1.42109e-16,0.03,0.02
-5.758e-01,1.42109e-16,0.01,0.03
-5.756e-01,-0.02,0.01,0.02
-5.754e-01,-0.01,0.01,0.01
-5.752e-01,0.02,0.02,0.01
-5.750e-01,1.42109e-16,0.01,0.01
-5.748e-01,1.42109e-16,0.01,0.02
-5.746e-01,1.42109e-16,0,0
-5.744e-01,0.02,0.02,0.01
-5.742e-01,-0.01,0.01,0
-5.740e-01,1.42109e-16,0.02,0.02
-5.738e-01,-0.01,0.02,0
-5.736e-01,1.42109e-16,0.02,0.03
-5.734e-01,0.01,0,0.01
-5.732e-01,1.42109e-16,0.01,0.02
-5.730e-01,0.01,0.01,0.01
-5.728e-01,-0.01,0.02,0.02
-5.726e-01,-0.01,0.02,0.01
-5.724e-01,-0.02,-0.01,0
-5.722e-01,-0.02,0.01,-0.01
-5.720e-01,1.42109e-16,0.03,0.01
-5.718e-01,0.02,0,-0.01
-5.716e-01,-0.01,0.01,0
-5.714e-01,-0.01,-0.01,0
-5.712e-01,1.42109e-16,0,-0.01
-5.710e-01,-0.03,0.01,0
-5.708e-01,-0.01,-0.01,0
-5.706e-01,1.42109e-16,0,0
-5.704e-01,-0.01,0,-0.01
-5.702e-01,-0.02,-0.02,0
-5.700e-01,-0.01,0,0
-5.698e-01,-0.01,0,-0.01
-5.696e-01,-0.02,-0.01,0
-5.694e-01,-0.03,-0.01,-0.02
-5.692e-01,1.42109e-16,-0.01,-0.01
-5.690e-01,-0.03,-0.01,-0.02
-5.688e-01,-0.02,-0.01,-0.03
-5.686e-01,1.42109e-16,-0.03,-0.02
-5.684e-01,1.42109e-16,0.01,-0.01
-5.682e-01,1.42109e-16,-0.02,-0.02
-5.680e-01,-0.01,-0.03,-0.01
-5.678e-01,1.42109e-16,0,-0.02
-5.676e-01,1.42109e-16,0.01,-0.03
-5.674e-01,-0.01,-0.02,-0.02
-5.672e-01,-0.03,-0.04,-0.01
-5.670e-01,0.02,-0.02,-0.04
-5.668e-01,-0.02,-0.02,-0.03
-5.666e-01,-0.01,0,-0.01
-5.664e-01,-0.03,-0.02,-0.03
-5.662e-01,-0.02,-0.02,0
-5.660e-01,-0.01,-0.02,-0.01
-5.658e-01,1.42109e-16,-0.02,-0.02
-5.656e-01,1.42109e-16,-0.02,-0.01
-5.654e-01,-0.01,-0.02,-0.01
-5.652e-01,-0.01,0.01,-0.01
-5.650e-01,1.42109e-16,-0.04,-0.04
-5.648e-01,1.42109e-16,-0.02,-0.03
-5.646e-01,-0.01,-0.03,-0.02
-5.644e-01,1.42109e-16,-0.02,-0.02
-5.642e-01,-0.02,0,-0.02
-5.640e-01,-0.02,0,-0.01
-5.638e-01,0.01,-0.03,-0.02
-5.636e-01,-0.01,-0.02,-0.02
-5.634e-01,-0.01,0,-0.01
-5.632e-01,-0.03,-0.02,-0.01
-5.630e-01,-0.02,-0.01,0
-5.628e-01,-0.01,-0.02,0
-5.626e-01,-0.02,-0.01,0
-5.624e-01,1.42109e-16,-0.02,-0.01
-5.622e-01,1.42109e-16,-0.01,0
-5.620e-01,-0.01,0.01,0.01
-5.618e-01,-0.01,0.01,-0.01
-5.616e-01,-0.01,-0.04,0
-5.614e-01,0.01,0,0
-5.612e-01,0.01,0.02,-0.01
-5.610e-01,1.42109e-16,0,-0.01
-5.608e-01,-0.02,0.02,0.02
-5.606e-01,1.42109e-16,-0.01,0.01
-5.604e-01,-0.01,0.01,0
-5.602e-01,1.42109e-16,0.01,0
-5.600e-01,1.42109e-16,0.01,-0.01
-5.598e-01,-0.02,0,0.02
-5.596e-01,-0.01,0.01,0.02
-5.594e-01,-0.01,-0.01,0.02
-5.592e-01,1.42109e-16,0.01,0.01
-5.590e-01,-0.02,0.01,0.02
-5.588e-01,-0.03,0.04,0.01
-5.586e-01,-0.01,-0.01,0
-5.584e-01,1.42109e-16,0.01,0
-5.582e-01,-0.01,0.01,0.01
-5.580e-01,1.42109e-16,0.02,0.02
-5.578e-01,-0.01,0.03,0.02
-5.576e-01,1.42109e-16,0.01,0.03
-5.574e-01,1.42109e-16,0.02,0.01
-5.572e-01,-0.01,0.01,0
-5.570e-01,-0.02,0.01,0.01
-5.568e-01,0.01,0.02,0.01
-5.566e-01,1.42109e-16,0.01,0.01
-5.564e-01,-0.01,0.02,0.01
-5.562e-01,-0.01,0.03,0.02
-5.560e-01,-0.03,0,0.02
-5.558e-01,0.01,0,0.02
-5.556e-01,-0.01,0.02,0
-5.554e-01,-0.01,0.01,-0.01
-5.552e-01,0.03,-0.01,0
-5.550e-01,-0.01,0,0
-5.548e-01,-0.02,0.01,0
-5.546e-01,-0.01,0,0.01
-5.544e-01,0.01,0.01,-0.01
-5.542e-01,-0.02,0.01,-0.01
-5.540e-01,1.42109e-16,-0.02,-0.01
-5.538e-01,-0.02,0.01,0
-5.536e-01,1.42109e-16,-0.02,0
-5.534e-01,-0.01,-0.01,0
-5.532e-01,0.02,0.01,-0.01
-5.530e-01,0.01,0,0
-5.528e-01,1.42109e-16,0.01,-0.01
-5.526e-01,-0.02,-0.02,-0.01
-5.524e-01,-0.01,-0.01,-0.02
-5.522e-01,0.01,0,-0.01
-5.520e-01,1.42109e-16,-0.01,-0.01
-5.518e-01,-0.01,0,0
-5.516e-01,0.01,-0.03,-0.01
-5.514e-01,-0.02,-0.03,-0.01
-5.512e-01,1.42109e-16,-0.01,-0.01
-5.510e-01,1.42109e-16,-0.02,-0.04
-5.508e-01,-0.02,-0.03,-0.03
-5.506e-01,-0.03,-0.01,-0.01
-5.504e-01,1.42109e-16,-0.03,-0.04
-5.502e-01,-0.02,-0.02,-0.03
-5.500e-01,1.42109e-16,-0.02,-0.01
-5.498e-01,-0.03,-0.01,-0.01
-5.496e-01,0.01,-0.01,-0.02
-5.494e-01,-0.02,0.01,-0.01
-5.492e-01,-0.02,-0.02,-0.01
-5.490e-01,-0.02,0,-0.02
-5.488e-01,-0.01,-0.03,-0.01
-5.486e-01,1.42109e-16,-0.01,-0.02
-5.484e-01,-0.01,-0.03,-0.02
-5.482e-01,-0.03,0.01,-0.01
-5.480e-01,0.01,-0.02,-0.02
-5.478e-01,-0.01,-0.02,-0.04
-5.476e-01,-0.02,-0.02,-0.04
-5.474e-01,-0.02,0,-0.01
-5.472e-01,0.01,-0.02,-0.01
-5.470e-01,-0.02,0,-0.01
-5.468e-01,-0.01,-0.02,0
-5.466e-01,1.42109e-16,0,-0.01
-5.464e-01,1.42109e-16,-0.01,0
-5.462e-01,-0.01,-0.02,-0.01
-5.460e-01,-0.01,0,-0.02
-5.458e-01,-0.01,0,-0.01
-5.456e-01,-0.01,-0.01,0
-5.454e-01,-0.01,0.01,0
-5.452e-01,-0.02,-0.01,-0.01
-5.450e-01,-0.03,0,0.01
-5.448e-01,-0.01,0.01,0.01
-5.446e-01,-0.03,0.02,0
-5.444e-01,0.01,0.01,0
-5.442e-01,1.42109e-16,0,0.01
-5.440e-01,-0.03,0,-0.01
-5.438e-01,-0.01,0.01,0
-5.436e-01,0.01,0.03,0
-5.434e-01,-0.02,0,0.01
-5.432e-01,-0.01,-0.01,0
-5.430e-01,-0.01,0.01,0.02
-5.428e-01,-0.01,0,0.01
-5.426e-01,0.01,0,0.02
-5.424e-01,1.42109e-16,0.02,0.02
-5.422e-01,1.42109e-16,0.02,0.01
-5.420e-01,-0.01,0.02,0.02
-5.418e-01,1.42109e-16,0.02,0
-5.416e-01,-0.01,0.01,0.01
-5.414e-01,-0.02,0.01,0.02
-5.412e-01,-0.01,0,0.01
-5.410e-01,-0.01,0.01,0
-5.408e-01,0.01,0.01,0.01
-5.406e-01,-0.02,0.03,0
-5.404e-01,-0.01,0.01,0.01
-5.402e-01,0.01,0.01,0
-5.400e-01,-0.01,0.02,0
-5.398e-01,1.42109e-16,0.04,0.01
-5.396e-01,0.01,0.01,0.01
-5.394e-01,-0.03,0.01,-0.01
-5.392e-01,-0.02,0.01,0.01
-5.390e-01,1.42109e-16,0.02,-0.01
-5.388e-01,-0.01,-0.02,0
-5.386e-01,-0.01,0,0
-5.384e-01,-0.01,0.01,0
-5.382e-01,-0.01,-0.01,0
-5.380e-01,-0.01,0,0.01
-5.378e-01,-0.01,0.01,0
-5.376e-01,0.01,-0.02,-0.01
-5.374e-01,0.01,-0.01,-0.01
-5.372e-01,-0.01,-0.01,0
-5.370e-01,1.42109e-16,-0.02,0
-5.368e-01,1.42109e-16,-0.01,-0.03
-5.366e-01,-0.02,0,0
-5.364e-01,1.42109e-16,-0.01,-0.03
-5.362e-01,1.42109e-16,-0.01,-0.01
-5.360e-01,-0.01,-0.01,-0.01
-5.358e-01,1.42109e-16,-0.01,-0.01
-5.356e-01,1.42109e-16,-0.02,-0.02
-5.354e-01,-0.01,-0.02,-0.02
-5.352e-01,1.42109e-16,-0.02,-0.01
-5.350e-01,-0.01,-0.03,0
-5.348e-01,-0.01,-0.02,-0.03
-5.346e-01,-0.02,-0.02,-0.03
-5.344e-01,1.42109e-16,-0.03,-0.01
-5.342e-01,1.42109e-16,-0.02,-0.02
-5.340e-01,1.42109e-16,-0.02,-0.02
-5.338e-01,0.01,0,-0.02
-5.336e-01,0.02,-0.01,-0.02
-5.334e-01,1.42109e-16,0,-0.02
-5.332e-01,-0.01,-0.01,-0.01
-5.330e-01,0.02,0,-0.01
-5.328e-01,-0.02,-0.01,-0.03
-5.326e-01,-0.03,-0.02,-0.01
-5.324e-01,1.42109e-16,-0.02,-0.03
-5.322e-01,1.42109e-16,-0.03,-0.02
-5.320e-01,0.01,-0.01,-0.03
-5.318e-01,0.01,-0.02,-0.02
-5.316e-01,1.42109e-16,-0.03,-0.03
-5.314e-01,-0.01,0,-0.04
-5.312e-01,1.42109e-16,-0.01,-0.03
-5.310e-01,-0.03,-0.01,-0.03
-5.308e-01,0.01,-0.02,-0.03
-5.306e-01,1.42109e-16,-0.01,-0.01
-5.304e-01,0.01,-0.01,0
-5.302e-01,-0.01,0,-0.01
-5.300e-01,-0.03,0,0
-5.298e-01,-0.01,-0.03,-0.01
-5.296e-01,1.42109e-16,0,0
-5.294e-01,1.42109e-16,-0.02,-0.01
-5.292e-01,-0.01,-0.02,0
-5.290e-01,1.42109e-16,-0.01,-0.02
-5.288e-01,1.42109e-16,0.01,0
-5.286e-01,-0.01,0,0
-5.284e-01,1.42109e-16,0,-0.01
-5.282e-01,1.42109e-16,0.01,0
-5.280e-01,1.42109e-16,0.02,0
-5.278e-01,-0.01,0.01,-0.01
-5.276e-01,-0.01,0,0
-5.274e-01,1.42109e-16,0.03,0
-5.272e-01,-0.01,0.03,0
-5.270e-01,1.42109e-16,0.01,0.01
-5.268e-01,-0.01,-0.01,0
-5.266e-01,1.42109e-16,0.01,0.02
-5.264e-01,0.01,0.01,0
-5.262e-01,-0.01,0,0.01
-5.260e-01,-0.01,0.02,0.01
-5.258e-01,1.42109e-16,0.02,0.02
-5.256e-01,0.01,0.02,0.02
-5.254e-01,-0.02,-0.02,-0.01
-5.252e-01,-0.01,0.01,0.02
-5.250e-01,-0.01,0.01,0.02
-5.248e-01,1.42109e-16,0.02,0.01
-5.246e-01,-0.01,0,0.02
-5.244e-01,-0.01,0.01,0.02
-5.242e-01,1.42109e-16,0.02,0.01
-5.240e-01,-0.01,0.03,0
-5.238e-01,-0.01,0.01,0.02
-5.236e-01,-0.02,0.01,0
-5.234e-01,1.42109e-16,0.02,0.01
-5.232e-01,0.01,0.01,0.02
-5.230e-01,-0.03,-0.01,0.01
-5.228e-01,1.42109e-16,0.01,0
-5.226e-01,-0.01,0.02,0.02
-5.224e-01,0.01,0.01,0.02
-5.222e-01,-0.01,0.01,0.02
-5.220e-01,0.02,0,0.01
-5.218e-01,-0.01,0.01,0
-5.216e-01,-0.01,0,0.01
-5.214e-01,1.42109e-16,0.01,-0.01
-5.212e-01,0.01,0.04,-0.01
-5.210e-01,-0.03,0.02,0
-5.208e-01,-0.02,0,-0.01
-5.206e-01,-0.02,-0.01,0
-5.204e-01,-0.02,-0.01,0
-5.202e-01,1.42109e-16,0,-0.02
-5.200e-01,1.42109e-16,-0.01,-0.01
-5.198e-01,1.42109e-16,0.01,-0.01
-5.196e-01,-0.02,0.01,-0.02
-5.194e-01,1.42109e-16,0,0
-5.192e-01,1.42109e-16,0.01,-0.02
-5.190e-01,-0.01,-0.02,-0.01
-5.188e-01,-0.03,-0.01,-0.04
-5.186e-01,-0.03,-0.01,-0.02
-5.184e-01,-0.03,-0.01,-0.01
-5.182e-01,1.42109e-16,-0.02,-0.01
-5.180e-01,0.01,-0.04,0.01
-5.178e-01,-0.02,-0.02,-0.04
-5.176e-01,0.01,-0.03,-0.04
-5.174e-01,-0.01,-0.02,-0.04
-5.172e-01,0.01,-0.01,-0.02
-5.170e-01,-0.04,-0.01,-0.02
-5.168e-01,1.42109e-16,-0.03,0
-5.166e-01,1.42109e-16,-0.01,-0.02
-5.164e-01,1.42109e-16,-0.01,-0.02
-5.162e-01,1.42109e-16,-0.02,-0.04
-5.160e-01,0.02,-0.03,-0.01
-5.158e-01,0.01,-0.02,-0.04
-5.156e-01,1.42109e-16,0,-0.01
-5.154e-01,1.42109e-16,-0.03,-0.03
-5.152e-01,1.42109e-16,-0.02,-0.03
-5.150e-01,-0.01,-0.02,-0.01
-5.148e-01,-0.01,-0.02,-0.04
-5.146e-01,-0.01,-0.05,-0.02
-5.144e-01,1.42109e-16,-0.03,-0.02
-5.142e-01,1.42109e-16,0,-0.01
-5.140e-01,0.01,-0.01,-0.01
-5.138e-01,1.42109e-16,-0.01,0
-5.136e-01,1.42109e-16,-0.03,-0.02
-5.134e-01,1.42109e-16,0,-0.01
-5.132e-01,1.42109e-16,0,-0.01
-5.130e-01,-0.02,-0.01,-0.02
-5.128e-01,-0.02,0.01,-0.01
-5.126e-01,1.42109e-16,0,0
-5.124e-01,0.02,0.01,-0.01
-5.122e-01,-0.02,-0.01,-0.01
-5.120e-01,1.42109e-16,0.02,-0.01
-5.118e-01,-0.01,0,0
-5.116e-01,1.42109e-16,0.01,0
-5.114e-01,-0.01,0.01,0.01
-5.112e-01,-0.01,-0.01,0
-5.110e-01,0.02,0,0
-5.108e-01,-0.01,0.01,0.01
-5.106e-01,-0.01,0.01,0.01
-5.104e-01,-0.01,0.01,0.01
-5.102e-01,0.01,-0.01,0
-5.100e-01,-0.02,-0.01,0.02
-5.098e-01,-0.02,0.03,0.03
-5.096e-01,-0.01,0.01,-0.01
-5.094e-01,1.42109e-16,0.01,0.01
-5.092e-01,1.42109e-16,0.02,0.01
-5.090e-01,-0.02,0.01,0.01
-5.088e-01,1.42109e-16,0.01,0.01
-5.086e-01,1.42109e-16,0.02,0.01
-5.084e-01,0.02,0.01,0.02
-5.082e-01,1.42109e-16,0.02,0.02
-5.080e-01,-0.02,0.01,0.01
-5.078e-01,0.01,0.02,0
-5.076e-01,1.42109e-16,0,0
-5.074e-01,1.42109e-16,0.02,0.02
-5.072e-01,-0.02,0,0
-5.070e-01,-0.01,0.03,0.01
-5.068e-01,-0.01,0.04,0
-5.066e-01,1.42109e-16,0.01,0.02
-5.064e-01,1.42109e-16,0.02,0.01
-5.062e-01,-0.01,0.03,0.01
-5.060e-01,-0.02,0,0.02
-5.058e-01,0.02,0,0
-5.056e-01,-0.02,0.01,0.02
-5.054e-01,-0.01,0.01,0.01
-5.052e-01,-0.02,-0.01,0
-5.050e-01,0.01,0,0
-5.048e-01,0.02,0,0.01
-5.046e-01,1.42109e-16,0.01,0.01
-5.044e-01,0.02,0,-0.02
-5.042e-01,0.01,0,-0.01
-5.040e-01,0.02,-0.01,0
-5.038e-01,-0.01,-0.02,-0.01
-5.036e-01,-0.03,0,-0.01
-5.034e-01,0.02,0.01,-0.01
-5.032e-01,-0.02,-0.02,0
-5.030e-01,-0.01,-0.02,-0.01
-5.028e-01,1.42109e-16,-0.01,-0.01
-5.026e-01,1.42109e-16,-0.01,-0.01
-5.024e-01,0.01,-0.01,-0.02
-5.022e-01,1.42109e-16,-0.01,-0.02
-5.020e-01,0.02,-0.02,-0.01
-5.018e-01,-0.02,-0.01,-0.01
-5.016e-01,-0.01,0,-0.01
-5.014e-01,1.42109e-16,0.01,-0.01
-5.012e-01,0.01,-0.02,-0.02
-5.010e-01,-0.02,-0.01,-0.03
-5.008e-01,1.42109e-16,-0.02,-0.04
-5.006e-01,-0.01,-0.01,-0.02
-5.004e-01,1.42109e-16,-0.02,-0.04
-5.002e-01,1.42109e-16,0,-0.03
-5.000e-01,0.02,0,-0.02
-4.998e-01,1.42109e-16,0,-0.05
-4.996e-01,-0.01,-0.02,-0.01
-4.994e-01,0.01,0.01,-0.03
-4.992e-01,0.01,-0.01,-0.03
-4.990e-01,-0.01,-0.02,-0.03
-4.988e-01,-0.01,-0.03,-0.01
-4.986e-01,-0.02,-0.02,-0.03
-4.984e-01,-0.01,-0.01,-0.01
-4.982e-01,1.42109e-16,0,-0.02
-4.980e-01,-0.02,-0.01,-0.02
-4.978e-01,-0.02,-0.02,-0.02
-4.976e-01,-0.02,-0.01,-0.03
-4.974e-01,1.42109e-16,-0.01,-0.02
-4.972e-01,1.42109e-16,-0.01,-0.03
-4.970e-01,-0.02,0,0
-4.968e-01,1.42109e-16,-0.01,-0.01
-4.966e-01,1.42109e-16,0,-0.01
-4.964e-01,1.42109e-16,-0.01,-0.01
-4.962e-01,-0.01,-0.03,-0.01
-4.960e-01,-0.01,0.01,-0.02
-4.958e-01,-0.01,-0.01,-0.01
-4.956e-01,0.02,-0.01,-0.01
-4.954e-01,0.01,0,-0.01
-4.952e-01,-0.03,0.01,0
-4.950e-01,-0.01,-0.02,0
-4.948e-01,-0.01,0,0
-4.946e-01,0.01,0.01,0.02
-4.944e-01,1.42109e-16,-0.01,-0.01
-4.942e-01,1.42109e-16,0,0
-4.940e-01,0.01,0.01,0
-4.938e-01,0.01,0.01,-0.01
-4.936e-01,0.01,0.01,0.01
-4.934e-01,-0.01,0.01,0
-4.932e-01,-0.01,0.01,0
-4.930e-01,-0.02,0.03,0.01
-4.928e-01,1.42109e-16,0.01,0.01
-4.926e-01,-0.02,0.02,0.01
-4.924e-01,0.02,0.01,0
-4.922e-01,-0.01,0.02,0
-4.920e-01,1.42109e-16,0.03,0.02
-4.918e-01,-0.02,0.01,0.02
-4.916e-01,-0.01,-0.01,-0.01
-4.914e-01,-0.01,0.01,0.02
-4.912e-01,0.02,0.01,0.01
-4.910e-01,1.42109e-16,0.03,0
-4.908e-01,-0.01,0.02,0.01
-4.906e-01,0.01,0.03,0
-4.904e-01,-0.01,0,0.02
-4.902e-01,1.42109e-16,0.02,0.01
-4.900e-01,-0.01,0,0
-4.898e-01,1.42109e-16,0,0.01
-4.896e-01,-0.01,0.02,0.01
-4.894e-01,-0.01,0.03,0
-4.892e-01,1.42109e-16,0.02,0.02
-4.890e-01,0.01,0.01,0
-4.888e-01,1.42109e-16,0.01,0
-4.886e-01,1.42109e-16,0.02,0
-4.884e-01,-0.02,0.01,0
-4.882e-01,-0.02,0,0
-4.880e-01,1.42109e-16,0.01,0
-4.878e-01,-0.01,0,-0.02
-4.876e-01,-0.02,-0.01,-0.01
-4.874e-01,-0.01,0,0
-4.872e-01,-0.01,-0.01,-0.01
-4.870e-01,-0.01,-0.01,0
-4.868e-01,-0.02,-0.04,-0.01
-4.866e-01,-0.02,0,-0.02
-4.864e-01,-0.02,-0.01,-0.01
-4.862e-01,-0.02,-0.01,-0.01
-4.860e-01,0.02,-0.01,-0.01
-4.858e-01,-0.01,-0.02,-0.01
-4.856e-01,-0.01,0.01,0
-4.854e-01,1.42109e-16,-0.01,-0.01
-4.852e-01,0.01,0.01,0
-4.850e-01,1.42109e-16,-0.02,-0.02
-4.848e-01,-0.01,-0.01,-0.03
-4.846e-01,-0.01,0,-0.02
-4.844e-01,1.42109e-16,-0.03,-0.05
-4.842e-01,0.02,-0.02,-0.01
-4.840e-01,-0.02,0,-0.04
-4.838e-01,-0.03,-0.03,-0.01
-4.836e-01,-0.01,-0.01,-0.02
-4.834e-01,-0.01,-0.01,-0.04
-4.832e-01,-0.04,-0.03,-0.03
-4.830e-01,-0.02,-0.01,-0.02
-4.828e-01,1.42109e-16,-0.01,-0.01
-4.826e-01,-0.01,-0.02,-0.01
-4.824e-01,0.01,-0.02,-0.01
-4.822e-01,0.01,-0.02,-0.03
-4.820e-01,-0.01,-0.01,-0.01
-4.818e-01,-0.03,-0.02,-0.02
-4.816e-01,-0.01,-0.03,-0.03
-4.814e-01,-0.01,-0.02,-0.02
-4.812e-01,-0.01,-0.01,-0.01
-4.810e-01,-0.01,-0.01,-0.01
-4.808e-01,1.42109e-16,-0.02,-0.03
-4.806e-01,0.01,-0.02,-0.02
-4.804e-01,1.42109e-16,-0.01,-0.01
-4.802e-01,0.02,-0.01,-0.01
-4.800e-01,1.42109e-16,-0.02,-0.02
-4.798e-01,-0.01,0,-0.01
-4.796e-01,-0.01,-0.02,-0.03
-4.794e-01,-0.03,0,0
-4.792e-01,-0.01,0,-0.02
-4.790e-01,0.02,0.01,0.01
-4.788e-01,-0.02,0,0
-4.786e-01,0.01,-0.01,0.01
-4.784e-01,1.42109e-16,0.01,0
-4.782e-01,-0.01,-0.01,-0.01
-4.780e-01,1.42109e-16,0.01,0
-4.778e-01,1.42109e-16,0,-0.01
-4.776e-01,-0.01,0,-0.01
-4.774e-01,-0.02,0.01,-0.01
-4.772e-01,-0.05,0.01,0.01
-4.770e-01,1.42109e-16,0.02,-0.01
-4.768e-01,-0.02,0.01,0
-4.766e-01,0.01,-0.01,0.01
-4.764e-01,0.02,0.01,0.01
-4.762e-01,-0.02,0.03,0
-4.760e-01,-0.03,0,0.01
-4.758e-01,-0.03,0.03,0.01
-4.756e-01,0.01,0.02,0.01
-4.754e-01,-0.02,0.02,0.01
-4.752e-01,-0.03,-0.01,0
-4.750e-01,-0.01,0,0.02
-4.748e-01,-0.02,0.02,0.02
-4.746e-01,-0.03,0.01,0.02
-4.744e-01,1.42109e-16,0.03,0
-4.742e-01,0.01,0.03,0
-4.740e-01,1.42109e-16,0.01,-0.02
-4.738e-01,-0.02,0.02,0.02
-4.736e-01,-0.01,-0.01,0.01
-4.734e-01,1.42109e-16,0.02,0.01
-4.732e-01,-0.02,0.01,0.02
-4.730e-01,0.01,0.02,0
-4.728e-01,-0.01,0.03,0.01
-4.726e-01,-0.01,0.02,0.01
-4.724e-01,-0.01,0.01,0.01
-4.722e-01,-0.02,0.01,0.02
-4.720e-01,1.42109e-16,0,0
-4.718e-01,-0.01,0,0
-4.716e-01,1.42109e-16,0,0
-4.714e-01,-0.01,0.01,0.02
-4.712e-01,-0.01,0,0
-4.710e-01,1.42109e-16,0,0
-4.708e-01,-0.01,0,0.01
-4.706e-01,1.42109e-16,-0.02,-0.01
-4.704e-01,0.02,-0.03,-0.02
-4.702e-01,1.42109e-16,0.01,-0.01
-4.700e-01,-0.02,-0.01,-0.01
-4.698e-01,1.42109e-16,-0.01,-0.02
-4.696e-01,0.02,-0.01,-0.01
-4.694e-01,-0.01,-0.01,-0.02
-4.692e-01,1.42109e-16,0,-0.01
-4.690e-01,-0.02,-0.02,0.01
-4.688e-01,0.01,0,-0.01
-4.686e-01,-0.02,0,0
-4.684e-01,-0.01,-0.02,-0.02
-4.682e-01,-0.01,-0.01,-0.02
-4.680e-01,-0.02,-0.01,-0.01
-4.678e-01,1.42109e-16,-0.03,-0.02
-4.676e-01,-0.02,-0.01,-0.04
-4.674e-01,-0.01,0,-0.02
-4.672e-01,1.42109e-16,-0.02,-0.02
-4.670e-01,-0.01,0,-0.02
-4.668e-01,-0.01,-0.04,-0.03
-4.666e-01,-0.01,0,-0.03
-4.664e-01,-0.01,-0.02,-0.02
-4.662e-01,0.01,0,-0.01
-4.660e-01,-0.01,-0.02,-0.02
-4.658e-01,-0.01,0,-0.03
-4.656e-01,-0.02,-0.03,-0.02
-4.654e-01,-0.01,-0.02,-0.01
-4.652e-01,1.42109e-16,0,-0.03
-4.650e-01,0.01,-0.03,-0.01
-4.648e-01,0.01,-0.02,-0.05
-4.646e-01,-0.01,-0.01,-0.02
-4.644e-01,-0.01,-0.02,-0.01
-4.642e-01,-0.01,-0.01,-0.03
-4.640e-01,-0.03,-0.01,-0.01
-4.638e-01,1.42109e-16,0.01,-0.01
-4.636e-01,-0.03,-0.02,-0.01
-4.634e-01,-0.02,0,-0.01
-4.632e-01,-0.01,0,-0.01
-4.630e-01,1.42109e-16,0.02,-0.04
-4.628e-01,1.42109e-16,-0.01,-0.01
-4.626e-01,1.42109e-16,0,-0.02
-4.624e-01,-0.01,0.01,-0.01
-4.622e-01,-0.01,0,0.01
-4.620e-01,-0.01,0,-0.01
-4.618e-01,1.42109e-16,0.01,0
-4.616e-01,-0.01,0.02,-0.01
-4.614e-01,1.42109e-16,0,0.01
-4.612e-01,1.42109e-16,0,0.01
-4.610e-01,0.01,0,0
-4.608e-01,0.01,0.01,0.02
-4.606e-01,1.42109e-16,0,0.01
-4.604e-01,1.42109e-16,0.02,0.01
-4.602e-01,-0.03,0.01,-0.01
-4.600e-01,-0.02,0.01,0
-4.598e-01,1.42109e-16,0.02,0.01
-4.596e-01,1.42109e-16,0.02,0.02
-4.594e-01,-0.02,0.03,0.01
-4.592e-01,0.01,0.02,0.01
-4.590e-01,1.42109e-16,0.01,0.01
-4.588e-01,1.42109e-16,0.02,0.02
-4.586e-01,-0.01,0.02,0.01
-4.584e-01,-0.01,0.04,0.01
-4.582e-01,-0.01,0.01,0
-4.580e-01,-0.03,0.03,0.01
-4.578e-01,-0.02,0.01,0.01
-4.576e-01,-0.02,0.02,0
-4.574e-01,-0.02,0.01,0.02
-4.572e-01,-0.01,0,0.01
-4.570e-01,-0.01,0.01,0.01
-4.568e-01,-0.01,0.01,0
-4.566e-01,1.42109e-16,0.01,0.02
-4.564e-01,-0.02,0.02,0.03
